id,order_id,payment_method,amount
1139,955,bank_transfer,2900
1140,956,coupon,600
1141,957,credit_card,2100
1142,958,coupon,1700
1143,959,credit_card,100
1144,960,bank_transfer,600
1145,961,bank_transfer,1200
1146,962,bank_transfer,2400
1147,963,gift_card,2900
1148,964,bank_transfer,400
1149,965,bank_transfer,300
1150,966,bank_transfer,1000
1151,967,gift_card,3000
1152,968,credit_card,1800
1153,969,gift_card,2600
1154,970,bank_transfer,1500
1155,971,bank_transfer,2900
1156,972,credit_card,1400
1157,973,bank_transfer,1100
1158,974,bank_transfer,2700
1159,975,bank_transfer,2300
1160,975,credit_card,300
1161,976,credit_card,400
1162,977,bank_transfer,2600
1163,978,bank_transfer,400
1164,979,gift_card,1200
1165,980,coupon,2500
1166,981,credit_card,1900
1167,982,credit_card,2800
1168,983,credit_card,2000
1169,984,credit_card,2600
1170,985,bank_transfer,1700
1171,986,credit_card,2300
1172,987,credit_card,200
1173,988,bank_transfer,2100
1174,988,bank_transfer,300
1175,989,gift_card,1400
1176,990,credit_card,3000
1177,991,coupon,1900
1178,991,bank_transfer,1900
1179,992,coupon,2900
1180,993,coupon,2100
1181,994,coupon,1900
1182,995,credit_card,1800
1183,996,bank_transfer,2000
1184,997,bank_transfer,1300
1185,998,credit_card,2600
1186,999,bank_transfer,300
1187,1000,bank_transfer,1400
1188,1001,credit_card,2900
1189,1002,credit_card,1800
1190,1003,bank_transfer,1800
1191,1004,credit_card,1500
1192,1005,coupon,2300
1193,1005,credit_card,2000
1194,1006,credit_card,2500
1195,1007,credit_card,2500
1196,1008,credit_card,1700
1197,1009,coupon,1100
1198,1010,gift_card,2500
1199,1011,credit_card,2500
1200,1012,bank_transfer,2900
1201,1013,coupon,1800
1202,1014,credit_card,2800
1203,1015,credit_card,900
1204,1016,gift_card,600
1205,1017,coupon,1400
1206,1017,bank_transfer,500
1207,1018,coupon,100
1208,1019,bank_transfer,2500
1209,1020,bank_transfer,900
1210,1021,bank_transfer,3000
1211,1022,gift_card,2000
1212,1023,credit_card,800
1213,1024,credit_card,700
1214,1025,gift_card,100
1215,1026,credit_card,2600
1216,1027,bank_transfer,2800
1217,1028,credit_card,1500
1218,1029,gift_card,600
1219,1030,credit_card,2100
1220,1031,bank_transfer,2200
1221,1032,credit_card,500
1222,1033,credit_card,1000
1223,1034,bank_transfer,400
1224,1035,bank_transfer,700
1225,1035,coupon,1900
1226,1036,coupon,1100
1227,1037,credit_card,2000
1228,1038,bank_transfer,300
1229,1039,gift_card,2700
1230,1040,credit_card,2700
1231,1041,credit_card,1600
1232,1042,credit_card,2300
1233,1043,credit_card,1200
1234,1044,credit_card,3000
1235,1045,credit_card,1200
1236,1045,credit_card,1400
1237,1046,credit_card,900
1238,1047,coupon,200
1239,1048,credit_card,1400
1240,1049,bank_transfer,2000
1241,1049,bank_transfer,1700
1242,1050,bank_transfer,100
1243,1051,bank_transfer,900
1244,1052,credit_card,2900
1245,1053,credit_card,600
1246,1054,credit_card,2300
1247,1055,credit_card,1300
1248,1056,bank_transfer,1300
1249,1057,coupon,2600
1250,1058,credit_card,1000
1251,1059,bank_transfer,2900
1252,1060,credit_card,2900
1253,1060,bank_transfer,300
1254,1061,credit_card,400
1255,1062,credit_card,1200
1256,1063,credit_card,3000
1257,1064,credit_card,2200
1258,1065,credit_card,1900
1259,1066,bank_transfer,700
1260,1067,coupon,2200
1261,1068,bank_transfer,1600
1262,1069,gift_card,2500
1263,1070,bank_transfer,2700
1264,1070,coupon,2800
1265,1071,coupon,2900
1266,1071,gift_card,1900
1267,1072,bank_transfer,1800
1268,1073,credit_card,400
1269,1074,bank_transfer,1500
1270,1075,coupon,2600
1271,1076,credit_card,2600
1272,1076,credit_card,2300
1273,1077,gift_card,700
1274,1078,credit_card,300
1275,1079,credit_card,500
1276,1080,coupon,2900
1277,1080,bank_transfer,2600
1278,1081,credit_card,2600
1279,1082,gift_card,400
1280,1082,gift_card,2500
1281,1083,credit_card,300
1282,1084,credit_card,1400
1283,1085,credit_card,2500
1284,1086,bank_transfer,3000
1285,1087,credit_card,2700
1286,1088,credit_card,2300
1287,1088,bank_transfer,1700
1288,1089,credit_card,2300
1289,1090,credit_card,1500
1290,1091,credit_card,2200
1291,1092,bank_transfer,1000
1292,1093,bank_transfer,1200
1293,1094,bank_transfer,1800
1294,1095,credit_card,600
1295,1095,coupon,200
1296,1095,bank_transfer,2300
1297,1096,bank_transfer,900
1298,1096,credit_card,1000
1299,1096,credit_card,1600
1300,1097,credit_card,2400
1301,1098,gift_card,2300
1302,1099,credit_card,2900
1303,1100,coupon,300
1304,1101,coupon,300
1305,1102,gift_card,2800
1306,1103,bank_transfer,1800
1307,1104,coupon,300
1308,1105,gift_card,900
1309,1105,gift_card,400
1310,1106,credit_card,200
1311,1107,credit_card,800
1312,1108,credit_card,1000
1313,1109,gift_card,2200
1314,1109,coupon,500
1315,1110,credit_card,800
1316,1111,bank_transfer,1900
1317,1112,credit_card,2100
1318,1113,credit_card,2500
1319,1114,credit_card,1400
1320,1115,credit_card,1400
1321,1116,coupon,200
1322,1117,bank_transfer,500
1323,1118,coupon,100
1324,1119,coupon,1000
1325,1120,bank_transfer,800
1326,1121,credit_card,300
1327,1121,credit_card,900
1328,1122,credit_card,1800
1329,1123,bank_transfer,700
1330,1124,coupon,700
1331,1125,credit_card,200
1332,1126,gift_card,1900
1333,1127,coupon,2600
1334,1128,gift_card,100
1335,1128,credit_card,1400
1336,1129,credit_card,1100
1337,1129,coupon,2100
1338,1130,credit_card,2000
1339,1130,bank_transfer,1900
1340,1130,bank_transfer,600
1341,1131,bank_transfer,3000
1342,1132,bank_transfer,2400
1343,1133,credit_card,2300
1344,1134,credit_card,1500
1345,1135,credit_card,2800
1346,1136,credit_card,900
1347,1137,gift_card,2600
1348,1138,credit_card,1100
1349,1139,bank_transfer,200
1350,1140,credit_card,200
1351,1141,credit_card,2800
1352,1142,credit_card,1400
1353,1143,credit_card,3000
1354,1144,credit_card,1200
1355,1145,bank_transfer,2200
1356,1146,bank_transfer,1300
1357,1146,coupon,900
1358,1147,credit_card,400
1359,1148,credit_card,2000
1360,1149,coupon,1100
1361,1150,credit_card,2500
1362,1150,coupon,1700
1363,1151,coupon,500
1364,1152,bank_transfer,800
1365,1153,gift_card,900
1366,1154,credit_card,2900
1367,1154,bank_transfer,3000
1368,1155,credit_card,900
1369,1155,credit_card,900
1370,1156,credit_card,900
1371,1157,credit_card,2000
1372,1158,credit_card,2900
1373,1159,gift_card,2900
1374,1160,credit_card,1000
1375,1161,credit_card,500
1376,1162,bank_transfer,300
1377,1163,credit_card,400
1378,1164,credit_card,3000
1379,1165,bank_transfer,3000
1380,1165,gift_card,2400
1381,1165,gift_card,800
1382,1165,credit_card,2100
1383,1166,credit_card,1700
1384,1167,bank_transfer,1000
1385,1168,bank_transfer,700
1386,1169,credit_card,900
1387,1170,bank_transfer,100
1388,1171,credit_card,2000
1389,1172,coupon,2900
1390,1173,bank_transfer,1300
1391,1174,credit_card,2900
1392,1175,credit_card,2200
1393,1176,gift_card,1000
1394,1177,credit_card,2200
1395,1178,coupon,1500
1396,1178,credit_card,300
1397,1179,credit_card,1400
1398,1179,gift_card,2200
1399,1180,bank_transfer,500
1400,1181,credit_card,1700
1401,1182,bank_transfer,1800
1402,1182,coupon,100
1403,1183,credit_card,2300
1404,1184,credit_card,2700
1405,1185,coupon,900
1406,1186,credit_card,1400
1407,1186,bank_transfer,100
1408,1187,coupon,2300
1409,1188,credit_card,2800
1410,1189,coupon,300
1411,1190,credit_card,2800
1412,1191,credit_card,1200
1413,1192,coupon,1500
1414,1193,coupon,1500
1415,1194,credit_card,500
1416,1195,credit_card,2400
1417,1195,credit_card,2200
1418,1196,credit_card,1000
1419,1197,bank_transfer,1600
1420,1197,credit_card,1500
1421,1198,credit_card,400
1422,1199,coupon,2400
1423,1200,bank_transfer,1100
1424,1201,credit_card,1200
1425,1202,gift_card,2100
1426,1203,credit_card,2400
1427,1204,credit_card,1600
1428,1205,credit_card,1000
1429,1206,credit_card,2900
1430,1207,bank_transfer,2200
1431,1208,bank_transfer,600
1432,1209,credit_card,2600
1433,1210,credit_card,1800
1434,1211,credit_card,2000
1435,1212,credit_card,800
1436,1212,credit_card,200
1437,1213,gift_card,3000
1438,1214,gift_card,2100
1439,1215,credit_card,2400
1440,1216,credit_card,3000
1441,1217,coupon,1700
1442,1217,coupon,1700
1443,1218,gift_card,800
1444,1219,credit_card,1400
1445,1220,credit_card,1500
1446,1220,gift_card,800
1447,1221,credit_card,1200
1448,1222,coupon,900
1449,1223,bank_transfer,2300
1450,1224,credit_card,900
1451,1225,coupon,100
1452,1226,coupon,1000
1453,1227,bank_transfer,900
1454,1228,bank_transfer,2600
1455,1229,coupon,1700
1456,1230,gift_card,600
1457,1231,credit_card,2100
1458,1231,credit_card,1600
1459,1232,credit_card,1100
1460,1232,bank_transfer,2200
1461,1233,credit_card,200
1462,1234,bank_transfer,2100
1463,1235,bank_transfer,1400
1464,1236,bank_transfer,1300
1465,1237,gift_card,600
1466,1238,credit_card,1000
1467,1239,credit_card,500
1468,1240,credit_card,1800
1469,1240,credit_card,400
1470,1241,coupon,2900
1471,1242,credit_card,100
1472,1243,coupon,2600
1473,1243,credit_card,1200
1474,1244,credit_card,900
1475,1245,bank_transfer,2400
1476,1246,bank_transfer,2700
1477,1247,credit_card,300
1478,1248,bank_transfer,2000
1479,1249,credit_card,2400
1480,1250,coupon,2800
1481,1251,credit_card,100
1482,1252,credit_card,2600
1483,1253,credit_card,1600
1484,1254,bank_transfer,2900
1485,1255,gift_card,2600
1486,1256,bank_transfer,300
1487,1257,credit_card,200
1488,1257,credit_card,1500
1489,1258,credit_card,2400
1490,1259,coupon,400
1491,1259,credit_card,1700
1492,1259,credit_card,2600
1493,1260,credit_card,2800
1494,1261,credit_card,700
1495,1261,bank_transfer,500
1496,1262,credit_card,400
1497,1263,credit_card,1300
1498,1264,bank_transfer,3000
1499,1265,credit_card,600
1500,1266,credit_card,3000
1501,1267,credit_card,1100
1502,1268,bank_transfer,3000
1503,1269,gift_card,1700
1504,1270,credit_card,1800
1505,1271,credit_card,500
1506,1272,bank_transfer,2700
1507,1273,gift_card,2600
1508,1274,bank_transfer,300
1509,1275,credit_card,900
1510,1276,credit_card,2700
1511,1277,credit_card,2200
1512,1278,credit_card,2700
1513,1278,coupon,500
1514,1279,coupon,2600
1515,1280,bank_transfer,100
1516,1280,credit_card,100
1517,1281,credit_card,900
1518,1282,bank_transfer,2500
1519,1283,coupon,2400
1520,1283,credit_card,200
1521,1284,bank_transfer,1000
1522,1285,credit_card,1200
1523,1285,gift_card,1800
1524,1286,credit_card,1400
1525,1287,gift_card,1600
1526,1288,gift_card,800
1527,1289,bank_transfer,1800
1528,1290,coupon,500
1529,1291,coupon,2500
1530,1292,coupon,1300
1531,1293,bank_transfer,2300
1532,1294,gift_card,400
1533,1295,bank_transfer,1600
1534,1296,credit_card,2100
1535,1297,credit_card,100
1536,1298,bank_transfer,2600
1537,1298,credit_card,1800
1538,1299,bank_transfer,1900
1539,1300,gift_card,1500
1540,1301,credit_card,2600
1541,1302,bank_transfer,2800
1542,1302,credit_card,1600
1543,1303,gift_card,1300
1544,1304,gift_card,1600
1545,1305,credit_card,1800
1546,1306,gift_card,1300
1547,1307,credit_card,1400
1548,1308,bank_transfer,1400
1549,1309,credit_card,1500
1550,1309,credit_card,2300
1551,1310,gift_card,2600
1552,1311,credit_card,1500
1553,1312,credit_card,200
1554,1313,bank_transfer,1200
1555,1314,bank_transfer,300
1556,1314,credit_card,2400
1557,1315,credit_card,1000
1558,1316,credit_card,300
1559,1317,coupon,1000
1560,1318,coupon,1600
1561,1319,bank_transfer,1100
1562,1319,bank_transfer,2600
1563,1320,gift_card,1800
1564,1321,credit_card,3000
1565,1322,credit_card,2500
1566,1323,coupon,400
1567,1324,bank_transfer,1100
1568,1325,bank_transfer,2200
1569,1326,bank_transfer,2400
1570,1327,coupon,100
1571,1328,coupon,1700
1572,1329,credit_card,1300
1573,1330,bank_transfer,2600
1574,1331,credit_card,2100
1575,1332,credit_card,2700
1576,1333,credit_card,600
1577,1334,credit_card,1200
1578,1335,credit_card,1100
1579,1336,credit_card,1500
1580,1337,coupon,2000
1581,1338,gift_card,2800
1582,1338,credit_card,1200
1583,1339,gift_card,1400
1584,1340,credit_card,1900
1585,1341,bank_transfer,1100
1586,1342,bank_transfer,2000
1587,1343,bank_transfer,1200
1588,1344,bank_transfer,700
1589,1345,credit_card,100
1590,1346,coupon,1800
1591,1346,bank_transfer,2800
1592,1346,credit_card,800
1593,1347,credit_card,1200
1594,1348,bank_transfer,1600
1595,1349,credit_card,1800
1596,1350,bank_transfer,2800
1597,1351,credit_card,400
1598,1352,gift_card,600
1599,1353,bank_transfer,1800
1600,1353,credit_card,1500
1601,1354,credit_card,2400
1602,1354,bank_transfer,2200
1603,1355,credit_card,200
1604,1356,credit_card,2500
1605,1357,coupon,2100
1606,1358,bank_transfer,2400
1607,1359,coupon,100
1608,1360,bank_transfer,200
1609,1361,bank_transfer,2800
1610,1362,gift_card,400
1611,1363,gift_card,1800
1612,1364,coupon,300
1613,1365,gift_card,1800
1614,1366,credit_card,1300
1615,1367,bank_transfer,700
1616,1367,gift_card,3000
1617,1368,coupon,800
1618,1369,bank_transfer,3000
1619,1370,bank_transfer,2000
1620,1371,credit_card,1300
1621,1372,bank_transfer,1200
1622,1373,bank_transfer,1700
1623,1374,bank_transfer,2400
1624,1375,credit_card,2700
1625,1376,credit_card,800
1626,1377,bank_transfer,1700
1627,1378,credit_card,1400
1628,1379,credit_card,900
1629,1380,credit_card,600
1630,1381,credit_card,1300
1631,1382,coupon,1200
1632,1383,coupon,1500
1633,1384,bank_transfer,2000
1634,1385,bank_transfer,2400
1635,1386,bank_transfer,1600
1636,1387,credit_card,700
1637,1388,bank_transfer,2800
1638,1388,credit_card,2000
1639,1389,gift_card,1600
1640,1390,bank_transfer,200
1641,1391,credit_card,1400
1642,1392,coupon,1100
1643,1393,credit_card,1700
1644,1394,credit_card,1300
1645,1395,credit_card,500
1646,1396,bank_transfer,1800
1647,1397,credit_card,2500
1648,1398,bank_transfer,400
1649,1398,bank_transfer,2100
1650,1398,bank_transfer,3000
1651,1399,bank_transfer,1700
1652,1399,bank_transfer,1400
1653,1400,credit_card,1600
1654,1401,bank_transfer,900
1655,1402,coupon,2300
1656,1403,credit_card,1700
1657,1403,gift_card,2900
1658,1404,credit_card,400
1659,1405,bank_transfer,500
1660,1406,credit_card,1200
1661,1407,gift_card,3000
1662,1408,coupon,1900
1663,1409,bank_transfer,2000
1664,1410,credit_card,2500
1665,1411,credit_card,2100
1666,1412,credit_card,1000
1667,1413,credit_card,800
1668,1414,credit_card,2600
1669,1415,bank_transfer,2400
1670,1416,credit_card,100
1671,1416,credit_card,2500
1672,1417,bank_transfer,2200
1673,1417,coupon,200
1674,1418,bank_transfer,1700
1675,1419,bank_transfer,2700
1676,1420,bank_transfer,1000
1677,1420,gift_card,2100
1678,1421,bank_transfer,1300
1679,1422,credit_card,2800
1680,1423,gift_card,1400
1681,1424,bank_transfer,2800
1682,1425,credit_card,2500
1683,1426,credit_card,1900
1684,1427,bank_transfer,1700
1685,1428,credit_card,400
1686,1429,bank_transfer,100
1687,1430,credit_card,600
1688,1431,credit_card,500
1689,1431,bank_transfer,2200
1690,1432,credit_card,100
1691,1433,credit_card,500
1692,1434,bank_transfer,2700
1693,1434,gift_card,2900
1694,1435,gift_card,1000
1695,1436,gift_card,800
1696,1437,gift_card,1500
1697,1438,credit_card,1900
1698,1439,bank_transfer,200
1699,1439,credit_card,1700
1700,1439,credit_card,2900
1701,1440,credit_card,900
1702,1441,credit_card,2600
1703,1442,credit_card,1400
1704,1443,bank_transfer,800
1705,1444,bank_transfer,1200
1706,1445,coupon,1900
1707,1446,coupon,2900
1708,1447,credit_card,500
1709,1448,bank_transfer,1900
1710,1449,credit_card,1200
1711,1450,gift_card,2000
1712,1451,credit_card,1000
1713,1452,gift_card,1900
1714,1453,credit_card,2100
1715,1454,credit_card,300
1716,1454,gift_card,1500
1717,1455,bank_transfer,400
1718,1456,credit_card,1800
1719,1457,credit_card,1500
1720,1458,credit_card,2700
1721,1459,credit_card,1000
1722,1460,credit_card,1900
1723,1460,credit_card,1800
1724,1461,credit_card,2000
1725,1462,gift_card,2700
1726,1463,credit_card,900
1727,1464,credit_card,200
1728,1465,credit_card,1100
1729,1466,credit_card,1100
1730,1467,credit_card,1800
1731,1468,gift_card,500
1732,1469,bank_transfer,2500
1733,1470,bank_transfer,200
1734,1471,credit_card,1600
1735,1472,gift_card,700
1736,1472,credit_card,2000
1737,1473,credit_card,2500
1738,1474,credit_card,1600
1739,1475,bank_transfer,2800
1740,1476,coupon,1300
1741,1477,bank_transfer,1100
1742,1478,credit_card,2500
1743,1479,credit_card,3000
1744,1480,bank_transfer,300
1745,1481,credit_card,1100
1746,1482,coupon,1100
1747,1483,bank_transfer,1700
1748,1483,bank_transfer,3000
1749,1483,coupon,2600
1750,1484,coupon,700
1751,1484,bank_transfer,2600
1752,1484,bank_transfer,1200
1753,1485,credit_card,1500
1754,1486,credit_card,700
1755,1487,credit_card,200
1756,1488,coupon,1700
1757,1489,bank_transfer,2200
1758,1490,credit_card,2500
1759,1491,bank_transfer,300
1760,1492,coupon,2600
1761,1493,credit_card,200
1762,1494,credit_card,800
1763,1495,bank_transfer,1500
1764,1496,credit_card,800
1765,1497,credit_card,2600
1766,1498,bank_transfer,2000
1767,1498,bank_transfer,700
1768,1499,bank_transfer,1700
1769,1500,coupon,2000
1770,1501,credit_card,2800
1771,1502,gift_card,1200
1772,1503,credit_card,800
1773,1504,credit_card,1400
1774,1505,gift_card,2800
1775,1506,bank_transfer,1500
1776,1507,bank_transfer,2900
1777,1508,coupon,400
1778,1509,bank_transfer,600
1779,1510,credit_card,1800
1780,1511,credit_card,600
1781,1511,gift_card,1300
1782,1512,credit_card,2300
1783,1512,bank_transfer,2600
1784,1513,bank_transfer,1400
1785,1514,bank_transfer,2100
1786,1515,bank_transfer,1400
1787,1516,credit_card,900
1788,1517,credit_card,200
1789,1518,credit_card,2700
1790,1519,credit_card,200
1791,1520,bank_transfer,1600
1792,1521,bank_transfer,1700
1793,1522,bank_transfer,1100
1794,1523,credit_card,1100
1795,1523,credit_card,1300
1796,1524,gift_card,2300
